order_id,timestamp,hour,am_pm,ticket_id,unit_price,product_count,total_sale,tvm,tvm_name,tvm_station_sort,tvm_station,tvm_sort_name,payment_type,cc_last_4,faregate_name,gate_station,scan_time,faregate,ridership,date
2224,2025-11-03 15:44:57,15,PM,2025608973,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-11-03 15:45:32,U20150645,1,2025-11-03
2225,2025-11-03 15:47:37,15,PM,2025958552,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-03 15:48:32,U20150648,1,2025-11-03
2226,2025-11-03 15:50:24,15,PM,2025574886,2.25,1,2.25,F0115354,TVM49001,TVM49,244th,TVM49-244th,Cash,0, FG44001,244th,2025-11-03 15:51:40,U20150644,1,2025-11-03
2227,2025-11-03 15:50:32,15,PM,2025486890,2.25,1,2.25,F0115360,TVM54001,TVM54,177th/KROME,TVM54-177th/KROME,Cash,0, FG54001,177th/KROME,2025-11-03 15:52:08,U20150639,1,2025-11-03
2228,2025-11-03 15:57:53,15,PM,2025304957,2.25,1,2.25,F0115352,TVM95002,TVM95,264th/BAUER,TVM95-264th/BAUER,Visa,7506, FG96002,264th/BAUER,2025-11-03 15:58:36,U20150629,1,2025-11-03
2229,2025-11-03 16:10:14,16,PM,2025790486,2.25,1,2.25,F0115352,TVM95002,TVM95,264th/BAUER,TVM95-264th/BAUER,Cash,0, FG96002,264th/BAUER,2025-11-03 16:10:48,U20150629,1,2025-11-03
2230,2025-11-03 16:12:05,16,PM,2025278366,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-03 16:12:33,U20150636,1,2025-11-03
2231,2025-11-03 16:15:37,16,PM,2025666714,2.25,1,2.25,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,MASTERCARD,2319, FG43001,112th/ALLAPATTAH,2025-11-03 16:17:10,U20150646,1,2025-11-03
2232,2025-11-03 16:17:55,16,PM,2025923139,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-03 16:18:22,U20150637,1,2025-11-03
2233,2025-11-03 16:18:08,16,PM,2025785869,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-11-03 16:18:46,U20150645,1,2025-11-03
2234,2025-11-03 16:20:10,16,PM,2025381997,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-11-03 16:20:45,U20150650,1,2025-11-03
2235,2025-11-03 16:20:02,16,PM,2025428208,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-03 16:20:45,U20150636,1,2025-11-03
2236,2025-11-03 16:22:10,16,PM,2025270150,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-03 16:23:09,U20150637,1,2025-11-03
2237,2025-11-03 16:23:34,16,PM,2025594588,2.25,1,2.25,F0115367,TVM41001,TVM41,104TH,TVM41-104TH,Cash,0, FG47002,104TH,2025-11-03 16:24:06,U20150638,1,2025-11-03
2238,2025-11-03 16:23:34,16,PM,2025397365,2.25,1,2.25,F0115372,TVM86002,TVM86,104TH,TVM86-104TH,Cash,0, FG47002,104TH,2025-11-03 16:24:02,U20150638,1,2025-11-03
2239,2025-11-03 16:24:18,16,PM,2025934711,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Visa,4395, FG53002,CIVIC,2025-11-03 16:25:30,U20150626,1,2025-11-03
2240,2025-11-03 16:24:11,16,PM,2025385949,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-03 16:24:53,U20150648,1,2025-11-03
2241,2025-11-03 16:24:49,16,PM,2025637556,2.25,1,2.25,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,MASTERCARD,3936, FG46001,CIVIC,2025-11-03 16:25:39,U20150640,1,2025-11-03
2242,2025-11-03 16:27:43,16,PM,2025595922,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-11-03 16:29:10,U20150647,1,2025-11-03
2243,2025-11-03 16:29:45,16,PM,2025615951,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG95002,MARLIN,2025-11-03 16:30:43,U20150631,1,2025-11-03
2244,2025-11-03 16:43:29,16,PM,2025608884,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-03 16:44:08,U20150627,1,2025-11-03
2245,2025-11-03 16:54:04,16,PM,2025612346,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-03 16:54:32,U20150637,1,2025-11-03
2246,2025-11-03 16:57:46,16,PM,2025246046,2.25,1,2.25,F0115354,TVM49001,TVM49,244th,TVM49-244th,Cash,0, FG44001,244th,2025-11-03 16:59:03,U20150644,1,2025-11-03
2247,2025-11-03 17:00:22,17,PM,2025070466,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-11-03 17:00:50,U20150647,1,2025-11-03
2248,2025-11-03 17:00:04,17,PM,2025941779,2.25,1,2.25,F0115357,TVM54002,TVM54,177th/KROME,TVM54-177th/KROME,Cash,0, FG98002,177th/KROME,2025-11-03 17:00:53,U20150625,1,2025-11-03
2249,2025-11-03 17:10:08,17,PM,2025234130,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Cash,0, FG52001,264th/BAUER,2025-11-03 17:11:00,U20150643,1,2025-11-03
2250,2025-11-03 17:16:31,17,PM,2025536978,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-11-03
2251,2025-11-03 17:17:31,17,PM,2025262713,2.25,1,2.25,F0115368,TVM89002,TVM89,168th/RICHMOND,TVM89-168th/RICHMOND,Cash,0, FG93002,168th/RICHMOND,2025-11-03 17:18:00,U20150635,1,2025-11-03
2252,2025-11-03 17:17:48,17,PM,2025828379,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-03 17:18:19,U20150649,1,2025-11-03
2253,2025-11-03 17:18:43,17,PM,2025060792,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-11-03 17:19:59,U20150637,1,2025-11-03
2254,2025-11-03 17:21:46,17,PM,2025592551,2.25,1,2.25,F0115361,TVM91002,TVM91,MARLIN,TVM91-MARLIN,Cash,0, FG95002,MARLIN,2025-11-03 17:23:12,U20150631,1,2025-11-03
2255,2025-11-03 17:26:30,17,PM,2025555878,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG95002,MARLIN,2025-11-03 17:26:57,U20150631,1,2025-11-03
2256,2025-11-03 17:35:08,17,PM,2025026822,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-03 17:35:53,U20150648,1,2025-11-03
2257,2025-11-03 17:39:37,17,PM,2025981109,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-03 17:40:29,U20150648,1,2025-11-03
2258,2025-11-03 17:42:02,17,PM,2025914690,2.25,1,2.25,F0115352,TVM95002,TVM95,264th/BAUER,TVM95-264th/BAUER,Cash,0, FG96002,264th/BAUER,2025-11-03 17:42:39,U20150629,1,2025-11-03
2259,2025-11-03 17:43:50,17,PM,2025078533,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Cash,0, FG52001,264th/BAUER,2025-11-03 17:44:20,U20150643,1,2025-11-03
2260,2025-11-03 17:53:55,17,PM,2025267366,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-03 17:55:50,U20150648,1,2025-11-03
2261,2025-11-03 17:53:51,17,PM,2025251704,2.25,1,2.25,F0115345,TVM94002,TVM94,244th,TVM94-244th,Cash,0, FG51002,244th,2025-11-03 17:54:32,U20150630,1,2025-11-03
2262,2025-11-03 17:53:31,17,PM,2025558589,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Cash,0, FG49002,184th/EUREKA,2025-11-03 17:55:50,U20150634,1,2025-11-03
2263,2025-11-03 17:55:51,17,PM,2025831452,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-11-03 17:57:13,U20150650,1,2025-11-03
2264,2025-11-03 17:55:56,17,PM,2025709391,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-03 17:56:50,U20150627,1,2025-11-03
2265,2025-11-03 17:56:47,17,PM,2025683263,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-03 17:57:16,U20150636,1,2025-11-03
2266,2025-11-03 18:16:27,18,PM,2025606208,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,DISCOVER,8772, FG49002,184th/EUREKA,2025-11-03 18:17:32,U20150634,1,2025-11-03
2267,2025-11-03 18:41:38,18,PM,2025311421,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-11-03 18:41:57,U20150651,1,2025-11-03
2268,2025-11-03 18:43:42,18,PM,2025537823,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-11-03 18:44:48,U20150641,1,2025-11-03
2269,2025-11-03 18:46:51,18,PM,2025259842,2.25,1,2.25,F0115345,TVM94002,TVM94,244th,TVM94-244th,Cash,0, FG51002,244th,2025-11-03 18:49:22,U20150630,1,2025-11-03
2270,2025-11-03 18:48:37,18,PM,2025002443,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Cash,0, FG52001,264th/BAUER,2025-11-03 18:49:16,U20150643,1,2025-11-03
2271,2025-11-03 18:59:17,18,PM,2025666128,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-03 18:59:47,U20150648,1,2025-11-03
2272,2025-11-03 19:18:28,19,PM,2025250889,2.25,1,2.25,F0115355,TVM92002,TVM92,200th/CARIBBEAN,TVM92-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-11-03 19:19:46,U20150647,1,2025-11-03
2273,2025-11-03 19:18:20,19,PM,2025628327,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-03 19:19:05,U20150649,1,2025-11-03
2274,2025-11-03 19:24:26,19,PM,2025433502,2.25,2,4.5,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-03 19:26:05,U20150646,1,2025-11-03
2274,2025-11-03 19:24:26,19,PM,2025992131,2.25,2,4.5,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-11-03
2275,2025-11-03 19:38:20,19,PM,2025398231,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,MASTERCARD,695,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-11-03
2276,2025-11-03 20:33:08,20,PM,2025428416,2.25,1,2.25,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,Cash,0, FG46001,CIVIC,2025-11-03 20:33:58,U20150640,1,2025-11-03
2277,2025-11-03 21:34:43,21,PM,2025020472,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Visa,2185, FG42001,184th/EUREKA,2025-11-03 21:36:06,U20150648,1,2025-11-03
2278,2025-11-03 21:44:56,21,PM,2025480503,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Cash,0, FG49002,184th/EUREKA,2025-11-03 21:45:44,U20150634,1,2025-11-03
2279,2025-11-03 22:18:13,22,PM,2025618235,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-11-03 22:18:42,U20150648,1,2025-11-03
2280,2025-11-03 22:48:54,22,PM,2025279702,2.25,1,2.25,F0115355,TVM92002,TVM92,200th/CARIBBEAN,TVM92-200th/CARIBBEAN,Cash,0, FG94002,200th/CARIBBEAN,2025-11-03 22:48:57,U20150633,1,2025-11-03
2281,2025-11-03 23:39:06,23,PM,2025254790,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Visa,3766, FG48001,136th/HOWARD,2025-11-03 23:41:40,U20150651,1,2025-11-03
2282,2025-11-04 04:23:09,4,AM,2025604999,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Visa,7007, FG50001,200th/CARIBBEAN,2025-11-04 04:24:25,U20150647,1,2025-11-04
2283,2025-11-04 04:37:15,4,AM,2025109924,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-11-04
2284,2025-11-04 04:39:20,4,AM,2025455676,2.25,2,4.5,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Visa,5589,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-11-04
2284,2025-11-04 04:39:20,4,AM,2025710869,2.25,2,4.5,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Visa,5589, FG52001,264th/BAUER,2025-11-04 04:40:42,U20150643,1,2025-11-04
2285,2025-11-04 04:43:14,4,AM,2025806850,2.25,1,2.25,F0115355,TVM92002,TVM92,200th/CARIBBEAN,TVM92-200th/CARIBBEAN,Cash,0, FG94002,200th/CARIBBEAN,2025-11-04 04:43:03,U20150633,1,2025-11-04
2286,2025-11-04 04:42:42,4,AM,2025559952,2.25,1,2.25,F0115348,TVM51001,TVM51,296th/AVACADO,TVM51-296th/AVACADO,Cash,0, FG45001,296th/AVACADO,2025-11-04 04:43:21,U20150642,1,2025-11-04
2287,2025-11-04 04:44:35,4,AM,2025747653,2.25,1,2.25,F0115357,TVM54002,TVM54,177th/KROME,TVM54-177th/KROME,MASTERCARD,4807, FG98002,177th/KROME,2025-11-04 04:45:23,U20150625,1,2025-11-04
2288,2025-11-04 04:50:36,4,AM,2025669618,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-04 04:51:02,U20150640,1,2025-11-04
2289,2025-11-04 04:54:03,4,AM,2025081770,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Visa,6418, FG43001,112th/ALLAPATTAH,2025-11-04 04:54:59,U20150646,1,2025-11-04
2290,2025-11-04 05:02:33,5,AM,2025709384,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-04 05:03:17,U20150646,1,2025-11-04
2291,2025-11-04 05:03:38,5,AM,2025321461,2.25,2,4.5,F0115343,TVM96002,TVM96,296th/AVACADO,TVM96-296th/AVACADO,Visa,7780,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-11-04
2291,2025-11-04 05:03:38,5,AM,2025780384,2.25,2,4.5,F0115343,TVM96002,TVM96,296th/AVACADO,TVM96-296th/AVACADO,Visa,7780, FG52002,296th/AVACADO,2025-11-04 05:04:34,U20150628,1,2025-11-04
2292,2025-11-04 05:06:03,5,AM,2025385274,2.25,1,2.25,F0115357,TVM54002,TVM54,177th/KROME,TVM54-177th/KROME,Visa,1911, FG98002,177th/KROME,2025-11-04 05:06:43,U20150625,1,2025-11-04
2293,2025-11-04 05:08:32,5,AM,2025945083,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-04 05:08:58,U20150627,1,2025-11-04
2294,2025-11-04 05:12:08,5,AM,2025196632,2.25,2,4.5,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-04 05:13:19,U20150627,1,2025-11-04
2294,2025-11-04 05:12:08,5,AM,2025489824,2.25,2,4.5,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-11-04 05:13:23,U20150641,1,2025-11-04
2295,2025-11-04 05:16:02,5,AM,2025407595,2.25,1,2.25,F0115361,TVM91002,TVM91,MARLIN,TVM91-MARLIN,Cash,0, FG51001,MARLIN,2025-11-04 05:17:01,U20150645,1,2025-11-04
2296,2025-11-04 05:20:52,5,AM,2025076807,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,MASTERCARD,8884, FG50002,112th/ALLAPATTAH,2025-11-04 05:21:40,U20150632,1,2025-11-04
2297,2025-11-04 05:20:43,5,AM,2025105821,2.25,1,2.25,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-11-04
2298,2025-11-04 05:21:13,5,AM,2025088696,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-11-04 05:21:56,U20150641,1,2025-11-04
2299,2025-11-04 05:24:28,5,AM,2025600182,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-04 05:24:57,U20150627,1,2025-11-04
2300,2025-11-04 05:26:57,5,AM,2025973596,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-11-04 05:27:33,U20150641,1,2025-11-04
2301,2025-11-04 05:28:50,5,AM,2025555056,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Visa,5004, FG46001,CIVIC,2025-11-04 05:30:04,U20150640,1,2025-11-04
2302,2025-11-04 05:29:27,5,AM,2025560253,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-11-04 05:30:14,U20150650,1,2025-11-04
2303,2025-11-04 05:32:39,5,AM,2025139182,2.25,1,2.25,F0115343,TVM96002,TVM96,296th/AVACADO,TVM96-296th/AVACADO,Cash,0, FG52002,296th/AVACADO,2025-11-04 05:33:32,U20150628,1,2025-11-04
2304,2025-11-04 05:33:22,5,AM,2025331611,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-11-04 05:33:52,U20150636,1,2025-11-04
2305,2025-11-04 05:35:02,5,AM,2025403276,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-04 05:35:27,U20150640,1,2025-11-04
2306,2025-11-04 05:35:37,5,AM,2025587757,2.25,1,2.25,F0115354,TVM49001,TVM49,244th,TVM49-244th,Cash,0, FG44001,244th,2025-11-04 05:36:13,U20150644,1,2025-11-04
2307,2025-11-04 05:37:09,5,AM,2025518113,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-04 05:38:08,U20150640,1,2025-11-04
2308,2025-11-04 05:39:00,5,AM,2025905141,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-11-04 05:39:37,U20150641,1,2025-11-04
2309,2025-11-04 05:39:57,5,AM,2025860793,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-11-04 05:40:58,U20150641,1,2025-11-04
2310,2025-11-04 05:43:43,5,AM,2025673757,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-04 05:44:23,U20150640,1,2025-11-04
2311,2025-11-04 05:44:37,5,AM,2025592987,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Cash,0, FG52001,264th/BAUER,2025-11-04 05:45:49,U20150643,1,2025-11-04
2312,2025-11-04 05:45:46,5,AM,2025391780,2.25,1,2.25,F0115352,TVM95002,TVM95,264th/BAUER,TVM95-264th/BAUER,Cash,0, FG96002,264th/BAUER,2025-11-04 05:46:23,U20150629,1,2025-11-04
2313,2025-11-04 05:50:34,5,AM,2025285719,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,MASTERCARD,2458, FG43001,112th/ALLAPATTAH,2025-11-04 05:51:13,U20150646,1,2025-11-04
2314,2025-11-04 05:53:27,5,AM,2025466558,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-11-04 05:53:50,U20150647,1,2025-11-04
2315,2025-11-04 05:53:28,5,AM,2025473365,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-04 05:54:15,U20150627,1,2025-11-04
2316,2025-11-04 05:54:26,5,AM,2025885023,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-11-04 05:56:28,U20150646,1,2025-11-04
2317,2025-11-04 05:55:12,5,AM,2025827366,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-11-04 05:57:03,U20150650,1,2025-11-04
2318,2025-11-04 05:59:20,5,AM,2025622895,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-04 05:59:50,U20150640,1,2025-11-04
2319,2025-11-04 05:59:36,5,AM,2025147947,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Cash,0, FG49002,184th/EUREKA,2025-11-04 06:00:52,U20150634,1,2025-11-04
2320,2025-11-04 06:00:54,6,AM,2025324884,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-11-04 06:02:29,U20150627,1,2025-11-04
2321,2025-11-04 06:00:49,6,AM,2025576571,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Visa,729, FG43001,112th/ALLAPATTAH,2025-11-04 06:01:47,U20150646,1,2025-11-04
2322,2025-11-04 06:01:49,6,AM,2025739605,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-04 06:03:14,U20150640,1,2025-11-04
2323,2025-11-04 06:01:52,6,AM,2025598227,2.25,1,2.25,F0115348,TVM51001,TVM51,296th/AVACADO,TVM51-296th/AVACADO,Cash,0, FG45001,296th/AVACADO,2025-11-04 06:02:24,U20150642,1,2025-11-04
2324,2025-11-04 06:01:44,6,AM,2025353458,2.25,2,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-11-04 06:02:43,U20150641,1,2025-11-04
2325,2025-11-04 06:02:49,6,AM,2025966038,2.25,2,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG53002,CIVIC,2025-11-04 06:04:10,U20150626,1,2025-11-04
2326,2025-11-04 06:04:23,6,AM,2025658110,2.25,2,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-04 06:04:50,U20150640,1,2025-11-04
2327,2025-11-04 06:05:26,6,AM,2025086187,2.25,2,2.25,F0115361,TVM91002,TVM91,MARLIN,TVM91-MARLIN,Visa,887, FG51001,MARLIN,2025-11-04 06:06:17,U20150645,1,2025-11-04
2328,2025-11-04 06:07:28,6,AM,2025207628,2.25,2,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-11-04 06:08:26,U20150641,1,2025-11-04
2329,2025-11-04 06:07:30,6,AM,2025078698,2.25,2,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-11-04 06:08:30,U20150649,1,2025-11-04
2330,2025-11-04 06:11:48,6,AM,2025913817,2.25,2,2.25,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,Cash,0, FG50002,112th/ALLAPATTAH,2025-11-04 06:13:10,U20150632,1,2025-11-04
2331,2025-11-04 06:14:04,6,AM,2025795657,2.25,2,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-11-04 06:15:03,U20150640,1,2025-11-04
2332,2025-11-04 06:14:22,6,AM,2025936311,2.25,2,2.25,F0115368,TVM89002,TVM89,168th/RICHMOND,TVM89-168th/RICHMOND,MASTERCARD,169, FG93002,168th/RICHMOND,2025-11-04 06:14:59,U20150635,1,2025-11-04
